booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,no_of_participants
8563,13,12/27/2024,1/15/2025,1/15/2025,680.39,1360.78,10,2
8565,30,12/6/2024,12/21/2024,12/21/2024,89.46428571,626.25,7,7
8569,17,9/28/2024,10/14/2024,10/14/2024,199.32875,1594.63,2,8
8570,14,10/30/2024,11/17/2024,11/17/2024,305.045,1220.18,1,4
8573,2,10/22/2024,11/9/2024,11/9/2024,118.655,474.62,7,4
8575,18,7/17/2024,8/5/2024,8/5/2024,50.314,251.57,3,5
8582,18,9/11/2024,9/26/2024,9/26/2024,296.8425,1187.37,5,4
8590,17,11/29/2024,12/18/2024,12/18/2024,222.325,1778.6,7,8
8592,27,9/13/2024,10/1/2024,10/1/2024,523.02,523.02,10,1
8595,8,11/28/2024,12/15/2024,12/15/2024,375.07,1500.28,4,4
8598,24,12/5/2024,12/22/2024,12/22/2024,41.69,250.14,4,6
8605,10,8/10/2024,8/26/2024,8/26/2024,1427.2,1427.2,11,1
8611,29,11/25/2024,12/13/2024,12/13/2024,262.55,1575.3,7,6
8612,26,7/27/2024,8/15/2024,8/15/2024,152.2,1065.4,1,7
8619,13,10/30/2024,11/16/2024,11/16/2024,264.72,529.44,10,2
8622,1,8/6/2024,8/23/2024,8/23/2024,263.14,263.14,5,1
8625,27,9/6/2024,9/24/2024,9/24/2024,366.0466667,1098.14,5,3
8628,20,12/18/2024,1/2/2025,1/2/2025,236.2233333,708.67,4,3
8630,28,11/9/2024,11/26/2024,11/26/2024,676.65,676.65,11,1
8633,14,12/30/2024,1/16/2025,1/16/2025,973.43,973.43,4,1
8636,25,8/9/2024,8/26/2024,8/26/2024,138.8183333,832.91,8,6
8640,25,8/31/2024,9/16/2024,9/16/2024,354.03,708.06,3,2
8642,9,10/17/2024,11/5/2024,11/5/2024,205.71,1439.97,10,7
8648,22,11/9/2024,11/29/2024,11/29/2024,1872.35,1872.35,10,1
8658,23,8/9/2024,8/28/2024,8/28/2024,156.14625,1249.17,9,8
8659,6,10/23/2024,11/8/2024,11/8/2024,595.83,595.83,4,1
8665,5,7/20/2024,8/7/2024,8/7/2024,162.3742857,1136.62,2,7
8667,10,8/24/2024,9/9/2024,9/9/2024,1825.04,1825.04,8,1
8680,14,11/15/2024,12/2/2024,12/2/2024,83.01285714,581.09,3,7
8689,6,10/2/2024,10/21/2024,10/21/2024,1198.58,1198.58,2,1
8697,29,12/10/2024,12/30/2024,12/30/2024,248.8375,995.35,4,4
8702,26,12/22/2024,1/9/2025,1/9/2025,703.95,703.95,11,1
8705,20,7/6/2024,7/21/2024,7/21/2024,607.54,607.54,9,1
8745,14,8/23/2024,9/9/2024,9/9/2024,402.8825,1611.53,1,4
8748,9,8/13/2024,9/2/2024,9/2/2024,703.23,703.23,1,1
8756,21,11/19/2024,12/7/2024,12/7/2024,1599.04,1599.04,3,1
8759,15,10/7/2024,10/24/2024,10/24/2024,313.3,313.3,2,1
8763,28,10/4/2024,10/19/2024,10/19/2024,170.44,170.44,12,1
8766,24,12/26/2024,1/13/2025,1/13/2025,1951.31,1951.31,7,1
8768,16,8/23/2024,9/10/2024,9/10/2024,808.34,808.34,2,1
8779,9,7/28/2024,8/16/2024,8/16/2024,353.38,353.38,11,1
8780,26,7/4/2024,7/22/2024,7/22/2024,882.54,882.54,12,1
8786,16,10/18/2024,11/6/2024,11/6/2024,202.0271429,1414.19,8,7
8795,28,9/30/2024,10/20/2024,10/20/2024,52.39,419.12,9,8
8802,23,10/16/2024,11/1/2024,11/1/2024,1411.43,1411.43,6,1
8806,21,8/6/2024,8/26/2024,8/26/2024,1294.51,1294.51,5,1
8810,8,8/28/2024,9/12/2024,9/12/2024,79.71,637.68,3,8
8811,21,9/8/2024,9/26/2024,9/26/2024,155.78,155.78,2,1
8812,12,9/14/2024,10/1/2024,10/1/2024,982.12,982.12,3,1
8814,6,9/17/2024,10/5/2024,10/5/2024,646.8,646.8,1,1
8815,21,9/3/2024,9/20/2024,9/20/2024,748.83,748.83,2,1
8816,18,8/11/2024,8/26/2024,8/26/2024,632.8433333,1898.53,10,3
8818,7,10/3/2024,10/18/2024,10/18/2024,1477.33,1477.33,1,1
8829,21,11/3/2024,11/19/2024,11/19/2024,736.1,736.1,7,1
8838,21,12/23/2024,1/8/2025,1/8/2025,284.6428571,1992.5,1,7
8843,30,11/7/2024,11/25/2024,11/25/2024,1416.7,1416.7,6,1
8846,20,8/11/2024,8/29/2024,8/29/2024,1812.38,1812.38,1,1
8847,25,10/31/2024,11/16/2024,11/16/2024,718.9,718.9,11,1
8848,26,11/3/2024,11/18/2024,11/18/2024,391.6166667,1174.85,7,3
8849,2,10/8/2024,10/28/2024,10/28/2024,101.536,507.68,3,5
8850,13,10/27/2024,11/14/2024,11/14/2024,89.24,624.68,2,7
8861,4,12/7/2024,12/25/2024,12/25/2024,182.3157143,1276.21,8,7
8866,2,12/21/2024,1/7/2025,1/7/2025,379.82,379.82,6,1
8869,24,11/20/2024,12/9/2024,12/9/2024,1425.55,1425.55,10,1
8880,7,12/12/2024,12/27/2024,12/27/2024,208.02125,1664.17,7,8
8882,10,8/8/2024,8/25/2024,8/25/2024,664.42,664.42,7,1
8883,24,10/25/2024,11/10/2024,11/10/2024,676.53,676.53,8,1
8885,9,10/26/2024,11/12/2024,11/12/2024,46.934,234.67,5,5
8887,5,12/20/2024,1/4/2025,1/4/2025,146.36,1024.52,2,7
8888,24,8/26/2024,9/10/2024,9/10/2024,245.08,735.24,12,3
8896,5,9/23/2024,10/9/2024,10/9/2024,125.1857143,876.3,3,7
8898,19,12/28/2024,1/15/2025,1/15/2025,925.11,925.11,1,1
8901,6,11/1/2024,11/18/2024,11/18/2024,102.12,612.72,7,6
8908,11,8/23/2024,9/8/2024,9/8/2024,1190.04,1190.04,8,1
8911,29,8/10/2024,8/25/2024,8/25/2024,1615.78,1615.78,5,1
8912,3,12/13/2024,12/30/2024,12/30/2024,1032.61,1032.61,11,1
8913,13,7/23/2024,8/12/2024,8/12/2024,133.3633333,400.09,8,3
8914,6,9/28/2024,10/13/2024,10/13/2024,593.21,593.21,12,1
8922,20,9/28/2024,10/17/2024,10/17/2024,36.28666667,108.86,11,3
8927,19,10/5/2024,10/24/2024,10/24/2024,620.3766667,1861.13,4,3
8934,16,11/8/2024,11/26/2024,11/26/2024,232.8371429,1629.86,9,7
8935,21,8/20/2024,9/7/2024,9/7/2024,45.29166667,271.75,10,6
8941,27,8/27/2024,9/12/2024,9/12/2024,203.658,1018.29,1,5
8949,27,7/9/2024,7/26/2024,7/26/2024,230.49,1613.43,7,7
8954,7,8/26/2024,9/15/2024,9/15/2024,449.745,899.49,4,2
8963,25,7/1/2024,7/16/2024,7/16/2024,1781.23,1781.23,7,1
8965,7,12/7/2024,12/25/2024,12/25/2024,471.11,471.11,11,1
8966,23,10/29/2024,11/18/2024,11/18/2024,218.9125,1751.3,6,8
8971,17,12/3/2024,12/19/2024,12/19/2024,520.735,1041.47,5,2
8978,8,12/1/2024,12/21/2024,12/21/2024,1923.65,1923.65,4,1
8980,11,10/29/2024,11/16/2024,11/16/2024,687.1,687.1,7,1
8981,6,7/20/2024,8/5/2024,8/5/2024,686.64,686.64,9,1
8982,25,9/29/2024,10/15/2024,10/15/2024,213.365,853.46,6,4
8983,12,12/11/2024,12/27/2024,12/27/2024,936.97,936.97,5,1
8989,18,11/19/2024,12/8/2024,12/8/2024,133.3457143,933.42,3,7
8990,16,10/9/2024,10/29/2024,10/29/2024,621.55,621.55,3,1
8992,29,8/30/2024,9/16/2024,9/16/2024,520.36,520.36,12,1
8993,9,11/19/2024,12/7/2024,12/7/2024,90.58,362.32,12,4
8994,27,10/29/2024,11/14/2024,11/14/2024,1921.48,1921.48,6,1
8997,18,12/20/2024,1/9/2025,1/9/2025,128.2375,1025.9,8,8
9001,26,9/9/2024,9/24/2024,9/24/2024,409.5733333,1228.72,5,3
9005,25,12/2/2024,12/21/2024,12/21/2024,634.96,634.96,4,1
9011,27,7/24/2024,8/9/2024,8/9/2024,1769.41,1769.41,8,1
9015,25,9/3/2024,9/22/2024,9/22/2024,150.9585714,1056.71,3,7
9018,11,10/3/2024,10/19/2024,10/19/2024,586.06,586.06,10,1
9021,11,10/11/2024,10/26/2024,10/26/2024,390.33,390.33,5,1
9022,16,12/2/2024,12/17/2024,12/17/2024,1670.88,1670.88,12,1
9026,30,12/11/2024,12/29/2024,12/29/2024,1770.72,1770.72,2,1
9027,29,10/1/2024,10/19/2024,10/19/2024,1696.04,1696.04,6,1
9034,24,11/22/2024,12/10/2024,12/10/2024,580.48,580.48,10,1
9038,13,7/23/2024,8/11/2024,8/11/2024,1433.65,1433.65,11,1
9040,2,10/5/2024,10/23/2024,10/23/2024,29.455,117.82,1,4
9043,30,12/29/2024,1/15/2025,1/15/2025,294.67,1473.35,6,5
9052,8,12/29/2024,1/17/2025,1/17/2025,1417.51,1417.51,6,1
9053,18,12/6/2024,12/26/2024,12/26/2024,190.002,950.01,11,5
9056,26,7/12/2024,7/31/2024,7/31/2024,182.18,1275.26,3,7
9063,29,11/7/2024,11/23/2024,11/23/2024,684.885,1369.77,10,2
9067,21,9/12/2024,9/28/2024,9/28/2024,695.19,695.19,8,1
9068,27,8/16/2024,9/1/2024,9/1/2024,439.2575,1757.03,3,4
9071,17,7/22/2024,8/8/2024,8/8/2024,1175.6,1175.6,1,1
9074,9,10/2/2024,10/20/2024,10/20/2024,1710.32,1710.32,9,1
9076,2,12/14/2024,12/31/2024,12/31/2024,168.18,168.18,5,1
9081,15,11/1/2024,11/17/2024,11/17/2024,182.5333333,547.6,9,3
9085,19,12/23/2024,1/7/2025,1/7/2025,1581.21,1581.21,10,1
9086,3,10/2/2024,10/21/2024,10/21/2024,210.375,1683,7,8
9092,26,7/21/2024,8/10/2024,8/10/2024,198.11,198.11,9,1
9094,2,9/2/2024,9/19/2024,9/19/2024,219.92375,1759.39,7,8
9095,16,9/3/2024,9/23/2024,9/23/2024,1529.08,1529.08,6,1
9097,29,10/17/2024,11/4/2024,11/4/2024,1081.65,1081.65,10,1
9105,25,8/9/2024,8/28/2024,8/28/2024,1681.7,1681.7,5,1
9108,14,8/9/2024,8/27/2024,8/27/2024,1642.03,1642.03,8,1
9109,22,9/13/2024,10/1/2024,10/1/2024,1137.23,1137.23,1,1
9113,19,12/30/2024,1/17/2025,1/17/2025,1069,1069,2,1
9120,19,11/28/2024,12/16/2024,12/16/2024,301.0275,1204.11,3,4
9124,3,12/8/2024,12/23/2024,12/23/2024,53.00285714,371.02,1,7
9125,17,9/16/2024,10/4/2024,10/4/2024,225.65,1353.9,10,6
9132,18,12/8/2024,12/28/2024,12/28/2024,1794.49,1794.49,11,1
9135,22,10/24/2024,11/11/2024,11/11/2024,797.06,797.06,8,1
9142,15,11/13/2024,11/29/2024,11/29/2024,1023.27,1023.27,7,1
9145,12,10/16/2024,11/2/2024,11/2/2024,53.3975,427.18,2,8
9163,29,10/12/2024,10/28/2024,10/28/2024,904.11,904.11,12,1
9172,3,12/7/2024,12/25/2024,12/25/2024,846.82,846.82,5,1
9173,21,12/17/2024,1/1/2025,1/1/2025,143.8925,575.57,4,4
9174,23,12/8/2024,12/26/2024,12/26/2024,494.76,494.76,4,1
9175,2,7/26/2024,8/12/2024,8/12/2024,1449.29,1449.29,9,1
9176,26,10/5/2024,10/24/2024,10/24/2024,877.05,877.05,6,1
9177,17,12/23/2024,1/9/2025,1/9/2025,752.27,752.27,5,1
9178,8,9/14/2024,10/1/2024,10/1/2024,275.622,1378.11,9,5
9186,22,12/23/2024,1/9/2025,1/9/2025,148.2171429,1037.52,11,7
9187,23,10/1/2024,10/21/2024,10/21/2024,295.09,295.09,5,1
9191,21,12/8/2024,12/26/2024,12/26/2024,112.2,112.2,7,1
9196,2,9/23/2024,10/13/2024,10/13/2024,197.242,986.21,6,5
9198,22,9/14/2024,10/1/2024,10/1/2024,86.46333333,518.78,5,6
9201,2,8/26/2024,9/11/2024,9/11/2024,669.245,1338.49,12,2
9203,17,11/7/2024,11/23/2024,11/23/2024,1094.52,1094.52,2,1
9208,30,7/4/2024,7/21/2024,7/21/2024,1059.13,1059.13,7,1
9211,12,12/30/2024,1/17/2025,1/17/2025,372.98,745.96,11,2
9215,14,8/30/2024,9/16/2024,9/16/2024,1610.82,1610.82,7,1
9216,16,11/19/2024,12/7/2024,12/7/2024,92.446,462.23,5,5
9220,21,11/19/2024,12/4/2024,12/4/2024,211.3083333,1267.85,8,6
9222,28,12/9/2024,12/27/2024,12/27/2024,183.4283333,1100.57,7,6
9223,25,11/30/2024,12/20/2024,12/20/2024,261.56,261.56,9,1
9225,24,11/2/2024,11/22/2024,11/22/2024,1285.26,1285.26,2,1
9227,11,12/15/2024,12/30/2024,12/30/2024,326.64,326.64,1,1
9228,26,9/3/2024,9/22/2024,9/22/2024,701.27,701.27,1,1
9230,25,10/26/2024,11/10/2024,11/10/2024,83.7,502.2,7,6
9231,30,12/7/2024,12/22/2024,12/22/2024,1142.44,1142.44,11,1
9234,19,10/25/2024,11/12/2024,11/12/2024,952.82,952.82,6,1
9238,23,10/6/2024,10/24/2024,10/24/2024,370.572,1852.86,11,5
9239,27,11/21/2024,12/11/2024,12/11/2024,393.22,393.22,12,1
9240,8,7/7/2024,7/22/2024,7/22/2024,762.18,762.18,1,1
9243,15,11/3/2024,11/18/2024,11/18/2024,1844.79,1844.79,1,1
9244,11,10/15/2024,10/30/2024,10/30/2024,1492.64,1492.64,4,1
9246,20,9/9/2024,9/24/2024,9/24/2024,157.2566667,471.77,8,3
9247,6,11/11/2024,11/27/2024,11/27/2024,526.66,526.66,8,1
9248,1,8/23/2024,9/10/2024,9/10/2024,146.35,146.35,5,1
9250,20,7/12/2024,7/27/2024,7/27/2024,195.022,975.11,4,5
9251,26,8/5/2024,8/22/2024,8/22/2024,435,435,9,1
9252,22,8/2/2024,8/20/2024,8/20/2024,349.056,1745.28,10,5
9254,9,9/29/2024,10/16/2024,10/16/2024,362.345,1449.38,11,4
9266,22,12/9/2024,12/27/2024,12/27/2024,1856.1,1856.1,6,1
9272,24,10/31/2024,11/18/2024,11/18/2024,849.845,1699.69,3,2
9273,21,7/22/2024,8/8/2024,8/8/2024,29.30666667,175.84,11,6
9279,11,9/4/2024,9/22/2024,9/22/2024,1507.22,1507.22,12,1
9280,23,10/29/2024,11/16/2024,11/16/2024,280.0514286,1960.36,5,7
9283,9,10/18/2024,11/2/2024,11/2/2024,151.8,151.8,11,1
9287,3,11/19/2024,12/6/2024,12/6/2024,354.08,1770.4,6,5
9293,20,7/7/2024,7/22/2024,7/22/2024,99.8,798.4,6,8
9297,11,9/2/2024,9/17/2024,9/17/2024,1332.78,1332.78,9,1
9299,2,9/2/2024,9/17/2024,9/17/2024,163.8033333,982.82,2,6
9312,5,12/15/2024,12/30/2024,12/30/2024,280.0316667,1680.19,12,6
9313,26,11/24/2024,12/12/2024,12/12/2024,334.35,1671.75,2,5
9316,22,11/7/2024,11/22/2024,11/22/2024,212.1183333,1272.71,8,6
9331,13,12/5/2024,12/21/2024,12/21/2024,1078.57,1078.57,7,1
9332,2,11/11/2024,11/29/2024,11/29/2024,56.33,168.99,1,3
9334,3,8/8/2024,8/26/2024,8/26/2024,1357.43,1357.43,11,1
9347,10,10/4/2024,10/24/2024,10/24/2024,1338.32,1338.32,4,1
9350,29,7/23/2024,8/12/2024,8/12/2024,350.288,1751.44,2,5
9357,13,8/18/2024,9/4/2024,9/4/2024,291.1033333,873.31,9,3
9360,11,11/16/2024,12/3/2024,12/3/2024,606.07,606.07,8,1
9366,17,8/26/2024,9/12/2024,9/12/2024,49.74714286,348.23,8,7
9369,5,12/14/2024,1/3/2025,1/3/2025,1628.99,1628.99,7,1
9379,20,12/8/2024,12/28/2024,12/28/2024,285.545,1713.27,8,6
9381,23,7/29/2024,8/13/2024,8/13/2024,161.49,322.98,8,2
9383,7,12/26/2024,1/12/2025,1/12/2025,470.24,470.24,2,1
9394,4,10/18/2024,11/4/2024,11/4/2024,657.99,657.99,2,1
9397,4,12/14/2024,1/2/2025,1/2/2025,183.134,915.67,10,5
9407,10,10/30/2024,11/19/2024,11/19/2024,585.3266667,1755.98,2,3
9409,12,7/4/2024,7/19/2024,7/19/2024,759.28,759.28,1,1
9411,26,10/16/2024,11/1/2024,11/1/2024,704.95,1409.9,12,2
9412,16,8/9/2024,8/29/2024,8/29/2024,45.23,180.92,6,4
9413,12,10/1/2024,10/21/2024,10/21/2024,970.63,970.63,12,1
9415,18,7/29/2024,8/18/2024,8/18/2024,297.54,1190.16,5,4
9417,1,9/15/2024,10/1/2024,10/1/2024,581.49,581.49,12,1
9420,19,12/31/2024,1/19/2025,1/19/2025,827.67,827.67,8,1
9421,26,7/15/2024,8/1/2024,8/1/2024,56.42375,451.39,12,8
9431,17,8/19/2024,9/6/2024,9/6/2024,1194.98,1194.98,10,1
9434,23,12/10/2024,12/26/2024,12/26/2024,263.91,263.91,3,1
9435,9,11/8/2024,11/27/2024,11/27/2024,281.62,281.62,8,1
9444,20,11/8/2024,11/24/2024,11/24/2024,1231.54,1231.54,2,1
9449,10,12/20/2024,1/9/2025,1/9/2025,38.7875,310.3,9,8
9451,19,11/8/2024,11/27/2024,11/27/2024,262.4357143,1837.05,5,7
9452,10,12/26/2024,1/13/2025,1/13/2025,188.53,188.53,7,1
9454,13,9/21/2024,10/9/2024,10/9/2024,664.09,664.09,12,1
9455,19,10/10/2024,10/25/2024,10/25/2024,423.38,423.38,12,1
9460,17,10/4/2024,10/20/2024,10/20/2024,64.20857143,449.46,12,7
9462,22,8/4/2024,8/19/2024,8/19/2024,311.2,311.2,4,1
9464,30,12/30/2024,1/14/2025,1/14/2025,956.74,956.74,2,1
9470,6,7/21/2024,8/6/2024,8/6/2024,42.554,212.77,3,5
9471,21,9/10/2024,9/30/2024,9/30/2024,255.7366667,767.21,5,3
9472,7,7/10/2024,7/28/2024,7/28/2024,147.51,147.51,5,1
9482,11,11/4/2024,11/23/2024,11/23/2024,517.35,517.35,1,1
9499,16,8/14/2024,9/1/2024,9/1/2024,151.0633333,453.19,7,3
9507,2,9/24/2024,10/12/2024,10/12/2024,1032.22,1032.22,4,1
9513,11,10/31/2024,11/17/2024,11/17/2024,244.24125,1953.93,6,8
9521,29,12/22/2024,1/11/2025,1/11/2025,41.82571429,292.78,12,7
9524,19,12/12/2024,12/30/2024,12/30/2024,158.328,791.64,3,5
9526,11,11/16/2024,12/4/2024,12/4/2024,1618.73,1618.73,8,1
9533,23,9/4/2024,9/22/2024,9/22/2024,121.01,121.01,3,1
9538,30,8/8/2024,8/26/2024,8/26/2024,1628.01,1628.01,8,1
9546,2,10/24/2024,11/12/2024,11/12/2024,296.32,1185.28,1,4
9557,22,7/30/2024,8/14/2024,8/14/2024,1483.3,1483.3,2,1
9559,9,12/27/2024,1/14/2025,1/14/2025,899.25,899.25,6,1
9561,30,7/9/2024,7/25/2024,7/25/2024,1295.66,1295.66,2,1
9566,23,7/24/2024,8/11/2024,8/11/2024,1501.57,1501.57,8,1
9568,26,10/16/2024,10/31/2024,10/31/2024,227.3866667,682.16,11,3
9582,28,7/1/2024,7/20/2024,7/20/2024,385.8666667,1157.6,5,3
9586,12,7/6/2024,7/24/2024,7/24/2024,1039.12,1039.12,5,1
9588,20,9/26/2024,10/16/2024,10/16/2024,89.92333333,269.77,8,3
9591,5,11/30/2024,12/15/2024,12/15/2024,406.16,1624.64,6,4
9595,27,9/9/2024,9/28/2024,9/28/2024,75.10833333,450.65,12,6
9597,1,9/16/2024,10/2/2024,10/2/2024,128.3,128.3,11,1
9602,26,7/26/2024,8/11/2024,8/11/2024,159.14,159.14,9,1
9611,19,8/30/2024,9/14/2024,9/14/2024,1509.96,1509.96,8,1
9612,5,11/25/2024,12/15/2024,12/15/2024,1307.02,1307.02,10,1
9614,23,9/1/2024,9/19/2024,9/19/2024,134.62,403.86,7,3
9615,20,11/25/2024,12/14/2024,12/14/2024,189.7925,759.17,8,4
9618,17,11/22/2024,12/10/2024,12/10/2024,841.16,841.16,1,1
9630,9,9/5/2024,9/22/2024,9/22/2024,184.015,736.06,5,4
9631,25,11/9/2024,11/27/2024,11/27/2024,1136.96,1136.96,3,1
9632,27,9/25/2024,10/10/2024,10/10/2024,15.885,127.08,9,8
9634,12,12/4/2024,12/21/2024,12/21/2024,230.245,920.98,5,4
9636,21,11/18/2024,12/6/2024,12/6/2024,184.9925,739.97,6,4
9638,18,12/9/2024,12/25/2024,12/25/2024,257.43,257.43,10,1
9639,4,11/4/2024,11/24/2024,11/24/2024,486.605,973.21,5,2
9641,12,8/11/2024,8/28/2024,8/28/2024,1734.94,1734.94,5,1
9644,4,10/11/2024,10/28/2024,10/28/2024,311.615,1246.46,7,4
9649,8,12/18/2024,1/7/2025,1/7/2025,460.315,1841.26,9,4
9650,17,11/26/2024,12/11/2024,12/11/2024,1667.75,1667.75,2,1
9651,27,11/6/2024,11/21/2024,11/21/2024,165.5475,1324.38,11,8
9652,29,9/19/2024,10/7/2024,10/7/2024,148.76,148.76,9,1
9653,24,10/16/2024,10/31/2024,10/31/2024,977.81,977.81,4,1
9654,14,7/26/2024,8/11/2024,8/11/2024,166.0233333,498.07,5,3
9656,28,8/5/2024,8/20/2024,8/20/2024,1103.29,1103.29,11,1
9658,8,11/20/2024,12/8/2024,12/8/2024,158.74,158.74,11,1
9666,7,8/21/2024,9/8/2024,9/8/2024,217.648,1088.24,10,5
9681,20,10/24/2024,11/9/2024,11/9/2024,1569.04,1569.04,5,1
9686,16,9/11/2024,9/28/2024,9/28/2024,1625.02,1625.02,2,1
9691,18,12/11/2024,12/31/2024,12/31/2024,1819.16,1819.16,4,1
9692,6,12/17/2024,1/4/2025,1/4/2025,127.715,510.86,10,4
9694,25,12/6/2024,12/23/2024,12/23/2024,1174.82,1174.82,3,1
9699,24,8/9/2024,8/29/2024,8/29/2024,554.1266667,1662.38,12,3
9702,16,8/1/2024,8/17/2024,8/17/2024,144.3871429,1010.71,7,7
9704,1,9/6/2024,9/25/2024,9/25/2024,31.52,252.16,5,8
9709,29,7/25/2024,8/12/2024,8/12/2024,140.17,140.17,8,1
9711,26,12/28/2024,1/14/2025,1/14/2025,1472.26,1472.26,11,1
9716,5,11/10/2024,11/27/2024,11/27/2024,278.885,557.77,3,2
9725,22,7/29/2024,8/14/2024,8/14/2024,1437.32,1437.32,12,1
9730,22,11/10/2024,11/27/2024,11/27/2024,850.01,850.01,5,1
9735,26,12/10/2024,12/30/2024,12/30/2024,1823.76,1823.76,7,1
9737,9,8/18/2024,9/3/2024,9/3/2024,124.19,124.19,7,1
9745,19,7/5/2024,7/24/2024,7/24/2024,121.25,121.25,3,1
9746,30,12/11/2024,12/31/2024,12/31/2024,509.57,509.57,6,1
9747,18,12/25/2024,1/10/2025,1/10/2025,1692.08,1692.08,2,1
9750,12,11/11/2024,11/27/2024,11/27/2024,161.0442857,1127.31,6,7
9751,10,8/22/2024,9/6/2024,9/6/2024,350.24,700.48,10,2
9753,2,7/22/2024,8/8/2024,8/8/2024,291.45,291.45,5,1
9760,14,7/1/2024,7/16/2024,7/16/2024,752.19,1504.38,5,2
9768,2,8/31/2024,9/19/2024,9/19/2024,480.3866667,1441.16,2,3
9769,12,8/28/2024,9/15/2024,9/15/2024,1163.96,1163.96,11,1
9771,20,7/3/2024,7/22/2024,7/22/2024,244.1466667,1464.88,3,6
9773,3,7/2/2024,7/20/2024,7/20/2024,1881.52,1881.52,12,1
9774,16,10/21/2024,11/9/2024,11/9/2024,230.025,920.1,3,4
9776,3,10/5/2024,10/21/2024,10/21/2024,1314.87,1314.87,11,1
9777,28,11/14/2024,12/4/2024,12/4/2024,166.5566667,999.34,1,6
9778,20,12/5/2024,12/22/2024,12/22/2024,196.38,1178.28,11,6
9780,4,9/8/2024,9/26/2024,9/26/2024,758.56,758.56,12,1
9783,25,8/9/2024,8/26/2024,8/26/2024,133.38,133.38,1,1
9795,19,9/21/2024,10/7/2024,10/7/2024,206.6216667,1239.73,8,6
9797,17,12/2/2024,12/21/2024,12/21/2024,1655.57,1655.57,6,1
9802,19,9/21/2024,10/8/2024,10/8/2024,1497.37,1497.37,2,1
9804,28,12/30/2024,1/16/2025,1/16/2025,988.71,988.71,7,1
9812,6,11/20/2024,12/6/2024,12/6/2024,65.79833333,394.79,9,6
9813,6,7/23/2024,8/10/2024,8/10/2024,22.44625,179.57,1,8
9816,23,9/11/2024,9/30/2024,9/30/2024,1384.76,1384.76,11,1
9819,2,7/12/2024,8/1/2024,8/1/2024,954.7,954.7,8,1
9820,3,12/28/2024,1/13/2025,1/13/2025,309.31,1237.24,4,4
9821,21,11/3/2024,11/23/2024,11/23/2024,663.6266667,1990.88,6,3
9827,18,7/30/2024,8/15/2024,8/15/2024,672.6,672.6,1,1
9829,21,9/12/2024,10/1/2024,10/1/2024,331.89,331.89,1,1
9830,27,9/5/2024,9/22/2024,9/22/2024,790.91,790.91,7,1
9832,25,12/13/2024,1/2/2025,1/2/2025,33.34875,266.79,2,8
9837,15,9/11/2024,9/28/2024,9/28/2024,580.0833333,1740.25,12,3
9839,8,12/4/2024,12/22/2024,12/22/2024,982.1,1964.2,2,2
9855,18,12/15/2024,1/2/2025,1/2/2025,420.6975,1682.79,11,4
9867,20,9/18/2024,10/6/2024,10/6/2024,52.865,422.92,2,8
9877,5,8/27/2024,9/13/2024,9/13/2024,1649.71,1649.71,7,1
9878,5,10/17/2024,11/1/2024,11/1/2024,722.67,722.67,3,1
9879,30,11/3/2024,11/23/2024,11/23/2024,261.9742857,1833.82,7,7
9880,17,8/18/2024,9/3/2024,9/3/2024,1710.8,1710.8,3,1
9881,25,10/10/2024,10/26/2024,10/26/2024,189.452,947.26,10,5
9884,3,7/10/2024,7/29/2024,7/29/2024,173.74,694.96,1,4
9890,23,9/20/2024,10/5/2024,10/5/2024,270.0475,1080.19,12,4
9891,28,12/12/2024,1/1/2025,1/1/2025,1236.38,1236.38,2,1
9896,15,9/25/2024,10/15/2024,10/15/2024,253.18,253.18,8,1
9897,28,7/19/2024,8/4/2024,8/4/2024,634.9333333,1904.8,8,3
9898,5,9/14/2024,10/1/2024,10/1/2024,383.6466667,1150.94,12,3
9899,13,12/27/2024,1/14/2025,1/14/2025,838.16,838.16,1,1
9900,30,10/14/2024,10/31/2024,10/31/2024,218.07,654.21,4,3
9903,2,7/8/2024,7/23/2024,7/23/2024,1757.16,1757.16,8,1
9904,17,10/23/2024,11/7/2024,11/7/2024,353.2325,1412.93,9,4
9912,30,9/23/2024,10/8/2024,10/8/2024,195.302,976.51,12,5
9913,3,10/3/2024,10/18/2024,10/18/2024,191.252,956.26,7,5
9917,3,12/29/2024,1/16/2025,1/16/2025,404.165,1616.66,4,4
9919,17,12/25/2024,1/12/2025,1/12/2025,60.10166667,360.61,5,6
9920,20,12/25/2024,1/13/2025,1/13/2025,456.38,1369.14,5,3
9922,20,9/4/2024,9/20/2024,9/20/2024,124.15,744.9,10,6
9928,19,10/5/2024,10/22/2024,10/22/2024,147.4075,589.63,7,4
9940,8,7/28/2024,8/17/2024,8/17/2024,1637.55,1637.55,3,1
9941,28,9/22/2024,10/11/2024,10/11/2024,239.98,1919.84,7,8
9944,29,7/29/2024,8/14/2024,8/14/2024,171.36,171.36,11,1
9945,5,9/30/2024,10/18/2024,10/18/2024,560.16,560.16,12,1
9946,26,7/1/2024,7/17/2024,7/17/2024,164.16,328.32,3,2
9971,16,12/24/2024,1/13/2025,1/13/2025,147.7875,591.15,2,4
9972,9,10/16/2024,11/5/2024,11/5/2024,274.7471429,1923.23,6,7
9973,27,9/4/2024,9/24/2024,9/24/2024,1507.24,1507.24,2,1
