booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,number_of_participants
8362,8,12/17/2024,1/24/2025,1/26/2025,1659.79,1659.79,67,1
8368,9,9/15/2024,10/18/2024,10/19/2024,1728.59,1728.59,33,1
8369,30,9/27/2024,11/1/2024,11/1/2024,130.1928571,911.35,5,7
8377,20,9/6/2024,10/8/2024,10/9/2024,109.46375,875.71,38,8
8385,10,9/4/2024,10/17/2024,10/17/2024,1096.73,1096.73,17,1
8390,5,9/23/2024,11/9/2024,11/9/2024,309.6066667,1857.64,22,6
8391,23,11/15/2024,1/3/2025,1/5/2025,1185.91,1185.91,49,1
8397,21,9/18/2024,11/3/2024,11/5/2024,1259.09,1259.09,53,1
8400,30,11/9/2024,12/26/2024,12/27/2024,1038.44,1038.44,38,1
8406,30,11/3/2024,12/10/2024,12/10/2024,1243.22,1243.22,22,1
8413,27,7/31/2024,9/11/2024,9/12/2024,314.38,1571.9,38,5
8416,26,7/1/2024,8/18/2024,8/20/2024,801.3,801.3,51,1
8420,27,11/12/2024,12/17/2024,12/18/2024,233.9975,1871.98,43,8
8424,2,8/18/2024,10/1/2024,10/2/2024,539.855,1079.71,44,2
8432,27,8/14/2024,9/29/2024,9/29/2024,589.69,1179.38,20,2
8435,15,10/16/2024,11/30/2024,12/1/2024,257.435,1029.74,32,4
8451,10,12/19/2024,2/9/2025,2/11/2025,452.7625,1811.05,66,4
8452,25,9/5/2024,10/8/2024,10/9/2024,643.73,1931.19,39,3
8458,30,11/8/2024,12/14/2024,12/14/2024,1264.32,1264.32,20,1
8461,24,9/6/2024,10/6/2024,10/7/2024,630.0366667,1890.11,33,3
8463,29,7/10/2024,8/29/2024,8/29/2024,232.0275,928.11,5,4
8468,24,8/17/2024,9/27/2024,9/27/2024,909.6,909.6,17,1
8470,2,12/18/2024,2/1/2025,2/2/2025,346.18,1730.9,41,5
8471,12,7/28/2024,8/28/2024,8/28/2024,213.96625,1711.73,15,8
8475,30,12/21/2024,2/12/2025,2/14/2025,153.65,153.65,64,1
8477,27,7/20/2024,8/24/2024,8/26/2024,939.55,939.55,53,1
8481,23,11/30/2024,1/20/2025,1/23/2025,787.37,787.37,72,1
8482,2,8/25/2024,10/3/2024,10/5/2024,771.67,771.67,59,1
8483,21,10/15/2024,12/11/2024,12/11/2024,122.48,122.48,15,1
8487,18,8/28/2024,10/12/2024,10/14/2024,248.685,1989.48,67,8
8495,8,11/9/2024,12/23/2024,12/24/2024,1411.58,1411.58,35,1
8499,6,10/12/2024,12/1/2024,12/2/2024,233.01,1631.07,36,7
8502,18,9/10/2024,11/1/2024,11/3/2024,1562.25,1562.25,51,1
8506,26,10/31/2024,12/18/2024,12/19/2024,398.9666667,1196.9,34,3
8512,16,12/27/2024,2/15/2025,2/15/2025,360.41,1081.23,20,3
8513,12,7/7/2024,8/31/2024,9/2/2024,224.1675,896.67,48,4
8514,22,12/22/2024,1/26/2025,1/28/2025,237.83,1902.64,53,8
8515,20,12/31/2024,2/14/2025,2/14/2025,235.13,940.52,18,4
8516,3,11/8/2024,12/26/2024,12/29/2024,230.3757143,1612.63,72,7
8530,3,8/28/2024,10/14/2024,10/16/2024,746.475,1492.95,60,2
8533,2,12/26/2024,2/11/2025,2/11/2025,359.68,359.68,9,1
8540,8,11/18/2024,1/9/2025,1/11/2025,1950.92,1950.92,56,1
8543,25,12/29/2024,2/8/2025,2/10/2025,38.825,232.95,67,6
8544,18,9/3/2024,10/17/2024,10/18/2024,1773.01,1773.01,42,1
8546,28,9/20/2024,10/25/2024,10/27/2024,441.15,441.15,71,1
8547,22,8/29/2024,9/30/2024,10/1/2024,72.46,434.76,25,6
8550,15,10/25/2024,12/9/2024,12/9/2024,1850.6,1850.6,20,1
8562,3,7/13/2024,8/14/2024,8/14/2024,299.8375,1199.35,1,4
8564,7,12/6/2024,2/2/2025,2/4/2025,1121.25,1121.25,55,1
8568,15,8/16/2024,10/2/2024,10/4/2024,45.558,227.79,48,5
8578,22,7/30/2024,9/14/2024,9/14/2024,148.6657143,1040.66,1,7
8580,17,10/17/2024,12/2/2024,12/4/2024,938.74,938.74,58,1
8591,12,12/7/2024,1/20/2025,1/21/2025,397.7875,1591.15,25,4
8594,18,8/4/2024,9/22/2024,9/22/2024,231.39,1388.34,1,6
8596,6,10/3/2024,11/7/2024,11/8/2024,164.64,164.64,27,1
8597,19,11/21/2024,1/16/2025,1/17/2025,1235.43,1235.43,35,1
8599,23,12/10/2024,1/13/2025,1/15/2025,730.885,1461.77,69,2
8601,29,10/14/2024,12/11/2024,12/13/2024,1718.73,1718.73,62,1
8602,21,10/6/2024,12/3/2024,12/3/2024,861.49,861.49,3,1
8607,25,10/14/2024,12/4/2024,12/4/2024,136.046,680.23,9,5
8609,5,9/29/2024,11/22/2024,11/24/2024,1396.77,1396.77,60,1
8613,6,11/28/2024,1/11/2025,1/12/2025,1002.5,1002.5,42,1
8615,14,12/29/2024,2/8/2025,2/9/2025,958.72,958.72,39,1
8616,19,8/13/2024,9/19/2024,9/21/2024,1409.17,1409.17,54,1
8618,1,11/19/2024,1/5/2025,1/6/2025,462.92,1388.76,24,3
8623,17,8/18/2024,10/10/2024,10/11/2024,199.555,399.11,41,2
8626,13,9/20/2024,10/30/2024,10/31/2024,282.4,1694.4,46,6
8637,8,8/2/2024,9/13/2024,9/14/2024,129.12,129.12,44,1
8649,15,12/17/2024,2/8/2025,2/10/2025,198.69,397.38,64,2
8654,19,7/29/2024,9/24/2024,9/25/2024,384.99,384.99,43,1
8656,6,12/17/2024,2/11/2025,2/13/2025,301.106,1505.53,61,5
8662,17,11/20/2024,12/26/2024,12/27/2024,1962.43,1962.43,37,1
8666,16,8/25/2024,9/25/2024,9/28/2024,1577.81,1577.81,72,1
8670,27,12/31/2024,1/30/2025,1/30/2025,1318.4,1318.4,9,1
8671,21,9/17/2024,10/28/2024,10/28/2024,1778.07,1778.07,11,1
8672,27,7/9/2024,8/28/2024,8/29/2024,548.1,548.1,25,1
8675,22,11/3/2024,12/28/2024,12/28/2024,1098.67,1098.67,9,1
8684,28,10/12/2024,11/23/2024,11/23/2024,144.77,144.77,16,1
8692,20,12/24/2024,2/14/2025,2/14/2025,1155.11,1155.11,8,1
8694,29,11/6/2024,12/6/2024,12/8/2024,70.374,351.87,71,5
8701,9,7/2/2024,8/21/2024,8/23/2024,1830.05,1830.05,57,1
8711,21,10/28/2024,12/11/2024,12/11/2024,1529.4,1529.4,9,1
8722,9,7/3/2024,8/8/2024,8/10/2024,275.5633333,1653.38,52,6
8724,10,9/13/2024,10/23/2024,10/24/2024,234.6975,938.79,30,4
8725,19,12/15/2024,1/20/2025,1/21/2025,641.77,641.77,41,1
8726,28,12/20/2024,2/5/2025,2/6/2025,136.01,680.05,25,5
8727,24,7/2/2024,8/25/2024,8/25/2024,382.5775,1530.31,16,4
8728,16,8/29/2024,10/11/2024,10/13/2024,971.48,1942.96,68,2
8729,5,12/29/2024,1/31/2025,2/3/2025,1692.98,1692.98,72,1
8731,2,8/27/2024,10/6/2024,10/7/2024,286.63,286.63,32,1
8732,12,12/12/2024,2/1/2025,2/3/2025,1912.94,1912.94,56,1
8734,14,12/12/2024,2/1/2025,2/1/2025,1766.59,1766.59,3,1
8750,1,7/3/2024,8/24/2024,8/26/2024,376.5925,1506.37,71,4
8753,5,8/13/2024,10/9/2024,10/11/2024,582.19,582.19,57,1
8758,27,12/16/2024,1/30/2025,1/30/2025,1379.49,1379.49,2,1
8760,24,8/26/2024,10/25/2024,10/26/2024,824.06,824.06,42,1
8764,9,8/3/2024,9/22/2024,9/24/2024,439.2433333,1317.73,59,3
8765,15,11/16/2024,12/18/2024,12/18/2024,990.96,990.96,7,1
8771,9,7/26/2024,8/29/2024,8/31/2024,280.1228571,1960.86,50,7
8776,12,10/29/2024,12/19/2024,12/19/2024,963.21,963.21,14,1
8781,26,12/12/2024,1/24/2025,1/25/2025,1999.37,1999.37,44,1
8783,4,12/8/2024,1/27/2025,1/28/2025,1037.69,1037.69,34,1
8784,9,12/4/2024,1/31/2025,2/2/2025,638.23,1276.46,56,2
8785,28,12/9/2024,1/21/2025,1/22/2025,360.58,360.58,27,1
8792,3,12/29/2024,2/19/2025,2/20/2025,260.6,1042.4,32,4
8799,20,10/27/2024,12/13/2024,12/15/2024,1261.48,1261.48,71,1
8804,28,9/22/2024,11/9/2024,11/10/2024,519.9033333,1559.71,37,3
8807,23,9/21/2024,11/16/2024,11/16/2024,342.094,1710.47,1,5
8813,11,11/29/2024,1/28/2025,1/29/2025,951.96,1903.92,46,2
8822,15,8/31/2024,9/30/2024,10/2/2024,215.69,1509.83,63,7
8823,23,10/22/2024,12/1/2024,12/1/2024,126.6275,506.51,2,4
8825,28,10/5/2024,11/15/2024,11/17/2024,313.7325,1254.93,52,4
8830,23,11/8/2024,1/4/2025,1/5/2025,215.2828571,1506.98,44,7
8835,12,9/25/2024,11/19/2024,11/22/2024,386.3075,1545.23,72,4
8836,6,12/23/2024,2/20/2025,2/20/2025,31.35714286,219.5,19,7
8839,28,11/10/2024,12/20/2024,12/20/2024,51.796,258.98,7,5
8841,30,10/10/2024,11/16/2024,11/17/2024,805.52,805.52,35,1
8852,22,11/4/2024,12/9/2024,12/10/2024,1529.26,1529.26,47,1
8855,19,8/16/2024,10/9/2024,10/9/2024,202.35,202.35,22,1
8858,23,9/23/2024,11/22/2024,11/23/2024,1638.75,1638.75,31,1
8862,30,12/4/2024,1/30/2025,1/31/2025,506.535,1013.07,44,2
8863,25,9/21/2024,10/29/2024,10/29/2024,413.8333333,1241.5,8,3
8868,4,7/12/2024,8/19/2024,8/19/2024,1265.19,1265.19,18,1
8872,12,11/16/2024,12/26/2024,12/28/2024,163.6757143,1145.73,71,7
8878,21,9/12/2024,10/21/2024,10/21/2024,331.8033333,995.41,9,3
8881,2,11/17/2024,1/12/2025,1/14/2025,1644.64,1644.64,56,1
8884,9,7/27/2024,9/2/2024,9/2/2024,989.7,989.7,11,1
8889,17,11/24/2024,1/16/2025,1/16/2025,451.42,451.42,22,1
8890,26,11/16/2024,1/5/2025,1/6/2025,266.2657143,1863.86,29,7
8891,25,8/24/2024,10/12/2024,10/13/2024,142.75375,1142.03,41,8
8892,1,12/24/2024,2/7/2025,2/9/2025,500.1366667,1500.41,61,3
8899,29,10/18/2024,11/27/2024,11/29/2024,280.9766667,1685.86,50,6
8902,18,9/2/2024,10/3/2024,10/4/2024,66.66375,533.31,27,8
8903,6,7/16/2024,8/26/2024,8/26/2024,276.1114286,1932.78,16,7
8907,8,9/4/2024,11/3/2024,11/4/2024,239.96,239.96,33,1
8910,8,9/6/2024,10/17/2024,10/18/2024,651.31,651.31,29,1
8915,10,8/3/2024,9/8/2024,9/9/2024,140.006,700.03,42,5
8917,1,9/2/2024,10/23/2024,10/23/2024,23.64833333,141.89,10,6
8920,23,7/14/2024,8/30/2024,8/30/2024,321.556,1607.78,11,5
8921,27,7/12/2024,9/7/2024,9/8/2024,438.39,438.39,35,1
8930,20,11/4/2024,12/23/2024,12/23/2024,785.52,1571.04,14,2
8940,12,9/14/2024,10/16/2024,10/18/2024,411.99,411.99,56,1
8945,21,10/31/2024,12/30/2024,1/1/2025,125.1,875.7,65,7
8947,8,11/1/2024,12/7/2024,12/7/2024,252.0233333,756.07,15,3
8948,28,9/27/2024,10/28/2024,10/30/2024,1627.9,1627.9,71,1
8950,12,10/5/2024,11/4/2024,11/5/2024,1271.09,1271.09,26,1
8953,14,10/17/2024,11/19/2024,11/20/2024,1909.62,1909.62,34,1
8955,5,8/12/2024,10/11/2024,10/12/2024,79.352,396.76,29,5
8957,22,11/11/2024,12/14/2024,12/16/2024,142.415,854.49,49,6
8959,13,11/10/2024,12/19/2024,12/20/2024,155.1366667,930.82,26,6
8961,20,11/1/2024,12/26/2024,12/27/2024,423.57,847.14,41,2
8964,11,12/12/2024,2/2/2025,2/3/2025,680.91,680.91,41,1
8967,11,9/26/2024,11/12/2024,11/13/2024,149.2485714,1044.74,42,7
8968,24,9/27/2024,11/4/2024,11/5/2024,180.848,904.24,39,5
8970,6,9/14/2024,10/20/2024,10/21/2024,437.065,874.13,44,2
8975,20,7/6/2024,8/10/2024,8/10/2024,1409.06,1409.06,11,1
8987,5,8/23/2024,10/7/2024,10/9/2024,1243.65,1243.65,51,1
8998,5,11/24/2024,12/31/2024,1/2/2025,1874.26,1874.26,50,1
8999,30,11/12/2024,12/13/2024,12/13/2024,767.415,1534.83,10,2
9002,1,8/11/2024,10/2/2024,10/3/2024,54.53333333,327.2,41,6
9009,26,9/29/2024,11/14/2024,11/16/2024,221.22,221.22,64,1
9013,13,11/11/2024,1/10/2025,1/12/2025,38.295,306.36,57,8
9028,19,9/18/2024,10/20/2024,10/20/2024,332.0366667,1992.22,5,6
9031,10,9/5/2024,10/29/2024,10/30/2024,257.51,1030.04,27,4
9035,21,11/4/2024,1/3/2025,1/5/2025,278.1885714,1947.32,48,7
9036,9,8/18/2024,9/27/2024,9/29/2024,371.76,371.76,53,1
9037,23,9/23/2024,11/1/2024,11/1/2024,1014.04,1014.04,1,1
9042,2,7/18/2024,9/12/2024,9/12/2024,434.3,434.3,19,1
9045,13,10/15/2024,12/4/2024,12/5/2024,970.98,970.98,30,1
9050,13,8/19/2024,9/20/2024,9/22/2024,1208.68,1208.68,61,1
9060,23,11/17/2024,1/13/2025,1/14/2025,284.496,1422.48,38,5
9062,27,9/26/2024,11/21/2024,11/23/2024,252.74,1263.7,53,5
9064,30,12/30/2024,2/23/2025,2/24/2025,1569.74,1569.74,36,1
9065,20,10/20/2024,11/21/2024,11/24/2024,1963.6,1963.6,72,1
9066,2,10/10/2024,11/30/2024,11/30/2024,1717.58,1717.58,20,1
9072,5,11/5/2024,12/6/2024,12/6/2024,200.2325,1601.86,14,8
9075,30,12/18/2024,2/7/2025,2/9/2025,615.89,615.89,50,1
9078,11,10/6/2024,12/2/2024,12/2/2024,1615.24,1615.24,12,1
9082,20,10/5/2024,11/27/2024,11/29/2024,544.36,1088.72,68,2
9106,26,9/16/2024,10/23/2024,10/24/2024,407.9,407.9,28,1
9119,27,8/23/2024,10/6/2024,10/7/2024,1067.08,1067.08,30,1
9123,26,11/26/2024,1/11/2025,1/11/2025,90.85875,726.87,7,8
9126,9,10/19/2024,12/3/2024,12/3/2024,104.6242857,732.37,2,7
9129,21,11/13/2024,1/6/2025,1/8/2025,440.74,1322.22,57,3
9130,11,9/13/2024,10/29/2024,10/31/2024,200.9485714,1406.64,67,7
9133,26,12/29/2024,2/5/2025,2/7/2025,1234.81,1234.81,65,1
9137,12,9/2/2024,10/8/2024,10/8/2024,121.28,848.96,18,7
9138,25,11/17/2024,1/13/2025,1/13/2025,1080.89,1080.89,18,1
9143,7,9/7/2024,10/16/2024,10/18/2024,130.9914286,916.94,57,7
9147,12,10/12/2024,11/21/2024,11/22/2024,476.78,476.78,42,1
9148,15,12/21/2024,1/26/2025,1/27/2025,1740.43,1740.43,36,1
9150,28,10/23/2024,11/23/2024,11/25/2024,1063.9,1063.9,68,1
9158,7,9/3/2024,10/12/2024,10/12/2024,724.72,724.72,1,1
9160,10,12/14/2024,2/10/2025,2/11/2025,1928.76,1928.76,29,1
9161,29,8/31/2024,10/10/2024,10/11/2024,228.165,1825.32,25,8
9166,21,12/31/2024,2/5/2025,2/8/2025,1639.05,1639.05,72,1
9179,12,7/18/2024,8/17/2024,8/19/2024,355.17,355.17,67,1
9181,2,11/5/2024,12/9/2024,12/9/2024,1739.8,1739.8,19,1
9189,25,12/22/2024,2/11/2025,2/11/2025,152.566,762.83,23,5
9192,16,9/27/2024,11/7/2024,11/7/2024,196.8316667,1180.99,2,6
9194,23,7/22/2024,8/23/2024,8/24/2024,724.65,724.65,36,1
9204,18,7/7/2024,8/14/2024,8/15/2024,20.29333333,121.76,32,6
9205,4,10/2/2024,11/29/2024,11/29/2024,219.7575,879.03,7,4
9210,30,10/14/2024,11/15/2024,11/17/2024,1762.11,1762.11,65,1
9213,25,8/22/2024,10/20/2024,10/21/2024,251.6157143,1761.31,39,7
9218,2,9/24/2024,11/9/2024,11/11/2024,140.9671429,986.77,53,7
9219,4,9/22/2024,11/2/2024,11/4/2024,1525.72,1525.72,65,1
9221,7,7/28/2024,9/13/2024,9/13/2024,1302.83,1302.83,15,1
9229,10,11/13/2024,1/5/2025,1/6/2025,1867.86,1867.86,29,1
9235,25,9/8/2024,10/28/2024,10/29/2024,955.175,1910.35,42,2
9236,1,10/17/2024,11/25/2024,11/26/2024,471.435,1885.74,38,4
9242,29,7/31/2024,9/3/2024,9/3/2024,1837.12,1837.12,18,1
9245,2,11/23/2024,1/12/2025,1/13/2025,82.74571429,579.22,28,7
9261,3,8/20/2024,10/9/2024,10/10/2024,53.87875,431.03,44,8
9262,13,8/21/2024,9/24/2024,9/25/2024,183.32,1466.56,28,8
9263,16,8/21/2024,10/4/2024,10/6/2024,155.175,931.05,48,6
9264,30,10/24/2024,11/27/2024,11/27/2024,333.98,333.98,9,1
9284,2,7/14/2024,9/7/2024,9/7/2024,399.252,1996.26,1,5
9286,4,11/7/2024,12/18/2024,12/20/2024,94.41875,755.35,69,8
9295,23,12/27/2024,2/12/2025,2/13/2025,1714.47,1714.47,36,1
9304,6,10/11/2024,11/10/2024,11/12/2024,1084.14,1084.14,49,1
9311,2,10/7/2024,11/27/2024,11/27/2024,1479.51,1479.51,9,1
9317,1,12/19/2024,2/3/2025,2/3/2025,703.29,703.29,2,1
9318,4,7/21/2024,9/2/2024,9/2/2024,1907.49,1907.49,16,1
9324,18,12/29/2024,2/1/2025,2/2/2025,901.51,901.51,46,1
9326,1,9/29/2024,11/10/2024,11/12/2024,128.66,643.3,64,5
9330,26,10/13/2024,12/3/2024,12/5/2024,15.1675,121.34,52,8
9333,12,7/5/2024,8/14/2024,8/14/2024,473.58,1420.74,22,3
9338,19,10/22/2024,12/10/2024,12/12/2024,517.93,517.93,52,1
9339,28,11/18/2024,1/12/2025,1/14/2025,1321.36,1321.36,58,1
9342,13,11/9/2024,12/18/2024,12/19/2024,296.46,889.38,32,3
9356,20,11/23/2024,12/31/2024,1/2/2025,491.775,983.55,67,2
9361,24,12/16/2024,1/27/2025,1/28/2025,111.6816667,670.09,31,6
9364,11,11/9/2024,1/3/2025,1/4/2025,81.79333333,490.76,26,6
9365,19,10/26/2024,12/22/2024,12/22/2024,56.2475,224.99,3,4
9373,16,10/21/2024,12/11/2024,12/13/2024,342.275,1369.1,70,4
9376,12,12/15/2024,2/6/2025,2/7/2025,1212.15,1212.15,47,1
9378,30,7/7/2024,9/2/2024,9/4/2024,461.1366667,1383.41,54,3
9386,16,10/7/2024,11/29/2024,12/1/2024,180.416,902.08,59,5
9389,27,10/16/2024,12/3/2024,12/4/2024,542.89,542.89,38,1
9395,23,7/15/2024,8/25/2024,8/27/2024,54.42666667,326.56,53,6
9396,7,12/11/2024,2/9/2025,2/9/2025,330.545,1322.18,13,4
9399,21,10/27/2024,12/8/2024,12/9/2024,212.2914286,1486.04,39,7
9404,20,7/7/2024,8/22/2024,8/23/2024,21.04,105.2,46,5
9405,12,12/19/2024,2/2/2025,2/4/2025,203.965,1223.79,50,6
9406,21,10/16/2024,11/20/2024,11/21/2024,29.734,148.67,36,5
9423,24,8/23/2024,9/25/2024,9/25/2024,204.82,819.28,1,4
9425,14,9/14/2024,11/6/2024,11/7/2024,202.26,202.26,24,1
9427,3,9/29/2024,11/17/2024,11/19/2024,836.29,1672.58,61,2
9428,9,12/5/2024,1/11/2025,1/13/2025,1805.64,1805.64,69,1
9433,12,10/27/2024,12/20/2024,12/22/2024,326.124,1630.62,66,5
9437,7,8/1/2024,9/15/2024,9/15/2024,73.21142857,512.48,6,7
9440,11,11/30/2024,1/20/2025,1/22/2025,608.15,608.15,52,1
9441,3,9/19/2024,10/31/2024,11/2/2024,314.4,314.4,67,1
9443,21,9/10/2024,10/12/2024,10/13/2024,638.81,638.81,44,1
9450,22,8/1/2024,8/31/2024,9/2/2024,799.51,799.51,49,1
9453,2,10/22/2024,12/8/2024,12/8/2024,130.39625,1043.17,14,8
9456,24,12/6/2024,2/1/2025,2/3/2025,1203.71,1203.71,63,1
9457,13,7/2/2024,8/4/2024,8/5/2024,1176.68,1176.68,24,1
9458,29,8/21/2024,10/18/2024,10/20/2024,817.55,817.55,61,1
9463,28,11/3/2024,12/4/2024,12/4/2024,697,697,6,1
9466,12,8/10/2024,10/3/2024,10/4/2024,552.43,552.43,30,1
9469,18,9/8/2024,10/10/2024,10/11/2024,209.3125,1674.5,24,8
9473,19,11/30/2024,1/15/2025,1/16/2025,234.94875,1879.59,35,8
9477,6,12/16/2024,2/6/2025,2/7/2025,227.3933333,682.18,26,3
9486,17,12/14/2024,1/30/2025,2/1/2025,526.19,526.19,68,1
9489,17,8/1/2024,8/31/2024,8/31/2024,387.2925,1549.17,3,4
9492,5,12/18/2024,1/30/2025,1/30/2025,99.56375,796.51,11,8
9493,19,8/13/2024,9/23/2024,9/25/2024,81.506,407.53,51,5
9501,27,8/3/2024,9/10/2024,9/12/2024,99,792,71,8
9502,29,11/15/2024,12/15/2024,12/17/2024,125.764,628.82,61,5
9509,17,12/13/2024,2/5/2025,2/6/2025,377.855,755.71,32,2
9510,27,10/16/2024,11/25/2024,11/25/2024,464.79,464.79,8,1
9512,29,11/20/2024,12/26/2024,12/28/2024,1965.75,1965.75,51,1
9522,4,9/9/2024,10/23/2024,10/23/2024,223.14,446.28,9,2
9523,28,12/22/2024,1/27/2025,1/27/2025,351.85,1055.55,1,3
9527,15,10/13/2024,11/24/2024,11/25/2024,115.6,231.2,35,2
9529,14,12/9/2024,1/18/2025,1/20/2025,903.85,903.85,60,1
9535,19,7/9/2024,9/3/2024,9/3/2024,301.515,1206.06,6,4
9536,20,10/31/2024,12/13/2024,12/13/2024,186.07,558.21,2,3
9540,15,11/27/2024,12/27/2024,12/29/2024,192.6725,1541.38,61,8
9543,26,12/13/2024,2/5/2025,2/5/2025,984.93,984.93,23,1
9547,6,12/14/2024,2/5/2025,2/5/2025,1995.34,1995.34,9,1
9548,4,12/7/2024,1/8/2025,1/10/2025,53.20714286,372.45,68,7
9554,25,7/1/2024,8/23/2024,8/23/2024,885.35,885.35,1,1
9556,23,11/23/2024,1/15/2025,1/16/2025,1480.09,1480.09,27,1
9558,2,11/20/2024,1/18/2025,1/19/2025,589.68,1179.36,30,2
9560,10,12/1/2024,1/29/2025,1/31/2025,161.4025,645.61,58,4
9562,16,11/2/2024,12/31/2024,12/31/2024,758.54,1517.08,13,2
9565,25,11/7/2024,12/21/2024,12/22/2024,1356.01,1356.01,29,1
9573,17,12/24/2024,1/28/2025,1/28/2025,369.375,738.75,12,2
9575,8,11/22/2024,1/10/2025,1/12/2025,246.8375,1974.7,66,8
9576,29,12/27/2024,2/21/2025,2/21/2025,1351.8,1351.8,5,1
9579,10,9/8/2024,11/6/2024,11/8/2024,1616.99,1616.99,53,1
9580,18,10/31/2024,12/3/2024,12/4/2024,283.82,283.82,42,1
9581,1,11/27/2024,1/6/2025,1/7/2025,507.95,507.95,45,1
9584,6,7/22/2024,8/27/2024,8/27/2024,191.5342857,1340.74,12,7
9589,28,11/8/2024,1/4/2025,1/4/2025,275.72,551.44,10,2
9590,26,10/30/2024,12/29/2024,12/31/2024,727.6,727.6,66,1
9599,25,12/3/2024,1/22/2025,1/24/2025,229.7,918.8,57,4
9600,30,12/30/2024,2/4/2025,2/5/2025,410.66,1231.98,47,3
9601,21,10/11/2024,12/1/2024,12/1/2024,448.14,448.14,3,1
9603,24,8/15/2024,9/19/2024,9/21/2024,607.12,1214.24,52,2
9604,17,10/15/2024,11/29/2024,12/1/2024,27.2075,217.66,50,8
9607,17,10/5/2024,11/15/2024,11/15/2024,1463.67,1463.67,15,1
9613,21,7/12/2024,8/20/2024,8/21/2024,66.26714286,463.87,36,7
9620,5,8/15/2024,9/26/2024,9/27/2024,531.17,531.17,25,1
9623,19,10/28/2024,12/24/2024,12/24/2024,1693.14,1693.14,3,1
9624,6,11/26/2024,1/1/2025,1/1/2025,68.30285714,478.12,10,7
9627,16,12/3/2024,1/4/2025,1/6/2025,67.514,337.57,62,5
9633,3,12/7/2024,1/22/2025,1/23/2025,1795.65,1795.65,25,1
9642,9,12/19/2024,2/4/2025,2/6/2025,180.34,901.7,52,5
9643,22,10/27/2024,12/3/2024,12/3/2024,41.29142857,289.04,1,7
9646,26,12/9/2024,1/16/2025,1/17/2025,1427.88,1427.88,24,1
9648,24,12/26/2024,2/9/2025,2/9/2025,269.8,269.8,1,1
9657,6,12/14/2024,2/9/2025,2/11/2025,311.178,1555.89,62,5
9663,10,11/23/2024,1/19/2025,1/20/2025,28.248,141.24,37,5
9664,10,10/31/2024,12/7/2024,12/8/2024,1604.15,1604.15,36,1
9665,25,12/25/2024,1/25/2025,1/25/2025,52.3925,209.57,10,4
9668,1,9/19/2024,10/26/2024,10/28/2024,311.55,311.55,52,1
9671,3,8/1/2024,9/6/2024,9/8/2024,802.48,802.48,51,1
9672,16,11/22/2024,12/22/2024,12/22/2024,311.4875,1245.95,15,4
9676,3,11/16/2024,1/8/2025,1/9/2025,574.47,574.47,27,1
9678,1,12/9/2024,1/23/2025,1/23/2025,571.6,571.6,22,1
9683,13,12/15/2024,2/3/2025,2/4/2025,1146.41,1146.41,33,1
9685,21,10/8/2024,11/21/2024,11/23/2024,266.83,1067.32,55,4
9687,2,12/30/2024,2/15/2025,2/17/2025,412.64,1650.56,71,4
9688,8,12/18/2024,2/6/2025,2/7/2025,450.94,901.88,38,2
9690,30,9/12/2024,10/16/2024,10/17/2024,149.7166667,898.3,43,6
9695,22,11/26/2024,1/19/2025,1/21/2025,188.58125,1508.65,68,8
9697,27,8/16/2024,10/6/2024,10/8/2024,66.17666667,198.53,59,3
9700,6,8/1/2024,9/23/2024,9/25/2024,537.75,537.75,55,1
9705,10,9/29/2024,10/30/2024,10/30/2024,252.85,505.7,18,2
9706,8,7/21/2024,8/28/2024,8/28/2024,970.71,970.71,2,1
9710,27,12/3/2024,1/23/2025,1/25/2025,102.335,818.68,68,8
9717,17,9/5/2024,11/3/2024,11/6/2024,516.4233333,1549.27,72,3
9720,1,12/26/2024,2/15/2025,2/17/2025,249.84125,1998.73,52,8
9721,1,12/8/2024,2/2/2025,2/4/2025,147.2242857,1030.57,52,7
9727,16,10/30/2024,12/2/2024,12/5/2024,1532.44,1532.44,72,1
9728,2,10/2/2024,11/25/2024,11/25/2024,1513.13,1513.13,7,1
9732,26,9/16/2024,11/7/2024,11/8/2024,264.6925,1058.77,47,4
9738,13,11/23/2024,1/19/2025,1/21/2025,97.475,779.8,62,8
9742,14,10/26/2024,12/5/2024,12/7/2024,269.28,1615.68,71,6
9743,10,11/23/2024,1/22/2025,1/22/2025,833.57,1667.14,13,2
9744,1,12/22/2024,1/25/2025,1/25/2025,29.13,145.65,4,5
9752,15,12/19/2024,1/20/2025,1/22/2025,1592.25,1592.25,56,1
9756,3,7/9/2024,9/7/2024,9/7/2024,1237.52,1237.52,13,1
9759,27,8/18/2024,10/7/2024,10/8/2024,1382.32,1382.32,30,1
9764,9,7/24/2024,9/22/2024,9/22/2024,1636.09,1636.09,14,1
9767,11,11/24/2024,12/27/2024,12/28/2024,1291.13,1291.13,24,1
9772,29,12/5/2024,1/10/2025,1/12/2025,1600.24,1600.24,49,1
9787,26,11/23/2024,1/8/2025,1/10/2025,90.05625,720.45,57,8
9790,28,8/25/2024,9/29/2024,9/30/2024,499.4475,1997.79,33,4
9798,1,11/2/2024,12/15/2024,12/17/2024,554.53,554.53,48,1
9809,28,11/10/2024,12/18/2024,12/18/2024,535.79,535.79,14,1
9815,2,7/27/2024,8/28/2024,8/29/2024,1738.78,1738.78,43,1
